Ticker,CIK
QUMU,892482
QUOT,1079996
QUSA,726603
QVDX,1094561
QWTR,1487091
R,85961
RA,930548
RAA,902722
RACK,1316625
RACK,1476638
RAD,84129
RADN,718573
RADS,845818
RADVA,792984
RAE,1084876
RAF,1385617
RAFI,99249
RAGO,1390778
RAGS,874385
RAH,1029506
RAI,1275283
RAIL,1320854
RAK,1363171
RALY,1313911
RAMR,1352713
RAND,81955
RAP,1353374
RAP,1452477
RAPI,1340995
RAPM,1282549
RAPT,1420526
RARA,1367398
RARE,883976
RARE,1515673
RAS,1045425
RATE,1080866
RATE,1518222
RAVN,82166
RAX,1107694
RAY,797917
RAYS,1489744
RBAK,1081290
RBC,82811
RBCAA,921557
RBCL,830052
RBCN,1410172
RBCV,1081078
RBI,872855
RBIO,1121459
RBIZ,1430523
RBK,770949
RBKV,1065002
RBLG,1104681
RBM,806888
RBN,84290
RBNC,813808
RBNCP,1159991
RBOW,1058441
RBPAA,922487
RBY,1057791
RBYC,1379810
RCAA,1100091
RCAP,1568832
RCC,1322979
RCCC,869561
RCF,789881
RCHR,1489902
RCI,920052
RCII,729217
RCII,933036
RCKB,1311131
RCKB,1501364
RCKY,895456
RCL,884887
RCMT,700841
RCNI,1041858
RCOM,1091284
RCPT,1463729
RCR,1403301
RCRC,1034239
RCS,916183
RCT,1099957
RCTC,1301046
RCVA,733337
RDA,858558
RDBO,1177274
RDC,85408
RDEN,95052
RDGA,812152
RDI,716634
RDMP,1483496
RDN,890926
RDR,1308438
RDVWF,1114999
RE,1095073
REAC,1520528
REBC,840007
RECN,1084765
RECV,1437557
RED,1121131
REDE,1236038
REDI,944400
REDZ,1178513
REE,1419806
REEDR,1140215
REF,82788
REFR,793524
REG,910606
REGI,1405682
REGN,872589
REGT,319200
REIC,743241
REITPLUS,1397807
RELL,355048
RELL,355948
RELV,768710
REM,874992
REMC,769874
REMI,1078037
REMX,1013467
REMY,1046859
REN,1469510
RENG,1282449
RENG,1282496
RENN,919567
RENT,800458
REOS,1335288
REPB,1005501
REPR,704440
REPW,1535469
RES,742278
RESC,84278
RESI,1555039
RESP,780434
REST,1350620
RESY,891915
RET,1161676
RETK,1094360
REV,887921
REVO,1320767
REVU,1113668
REX,744187
REXI,83402
REXL,850476
REXR,1571283
REXX,1397516
REY,83588
RF,36032
RF,1281761
RFA,902719
RFCG,1133597
RFI,891290
RFIL,740664
RFMD,911160
RFMI,922204
RFNN,1100394
RFR,1299993
RFS,906408
RFSV,1001791
RFX,1321746
RFXC,1415936
RGA,898174
RGBI,883697
RGBLV,932136
RGC,1168696
RGCI,913015
RGCO,1069533
RGDO,1311596
RGDX,1124608
RGEN,730272
RGF,1016933
RGFR,1438035
RGIDQ,918577
RGLD,85535
RGLS,1505512
RGMI,1088401
RGN,707511
RGNA,1056598
RGP,1338613
RGR,95029
RGRK,1363598
RGRP,1076700
RGS,716643
RGT,1514490
RGUS,922330
RGX,1031329
RH,1528849
RHB,812191
RHI,315213
RHIE,1410637
RHNI,1070512
RHP,1040829
RHR,1278038
RHRS,828878
RHT,802806
RHT,1087423
RHWC,1108028
RHWT,783728
RIBS,1445918
RIBT,1063537
RIC,1023996
RICE,1588238
RICK,935419
RICX,1061881
RIF,1191256
RIF,1443387
RIG,1083269
RIG,1451505
RIGL,1034842
RIGS,350847
RIHT,1506270
RIMS,1039757
RINO,1034379
RIRI,1230795
RIT,1173557
RITA,1056421
RITT,1041844
RIVR,1015593
RJET,1159154
RJF,720005
RJI,805900
RJR,83612
RKE,1129162
RKNW,1059099
RKT,230498
RKTI,1085203
RKUS,1294016
RKYB,1420046
RL,1037038
RLBS,1397771
RLBY,34285
RLD,1327471
RLF,1116937
RLGT,1171155
RLGY,1398987
RLH,1052595
RLI,84246
RLIA,1406243
RLJ,1511337
RLJE,1546381
RLKX,1358654
RLOC,1297336
RLOG,1294250
RLRN,1030484
RLYL,1383756
RLYP,1416792
RM,1519401
RMAX,1581091
RMBS,917273
RMCF,785815
RMD,943819
RMDT,1312112
RMG,1295172
RMHT,1017958
RMI,801873
RMK,757523
RMK,1144528
RMKR,1094007
RML,85812
RMLX,1021096
RMR,1177131
RMT,912147
RMTI,1041024
RMTR,849502
RMX,1317405
RNA,1116613
RNAI,892112
RNBI,1522538
RNBO,819706
RNCP,869498
RNDC,1046832
RNDY,1536035
RNE,918686
RNET,1162112
RNF,1525998
RNG,1384905
RNGE,1384195
RNGY,1398931
RNHDA,862255
RNIN,1356093
RNJ,902731
RNKE,1076534
RNN,1228627
RNO,1490630
RNOW,1111247
RNP,1224450
RNPR,1423723
RNR,913144
RNST,715072
RNVS,1118361
RNWK,1046327
RNY,902717
ROAC,84581
ROAD,1141496
ROC,1315695
ROCK,912562
ROCM,868368
RODM,726977
ROEB,1293283
ROFO,828064
ROG,84748
ROG,847480
ROGI,928447
ROH,84792
ROHI,1175108
ROHT,1383145
ROIAK,1041657
ROIE,866492
ROIL,1537834
ROIQU,1581607
ROK,1024478
ROL,84839
ROLL,1324948
ROMA,1355823
ROME,1088144
ROMN,1013236
RONC,84919
RONE,845385
ROOM,1448064
ROP,882835
ROSE,1340282
ROSS,873594
ROST,745732
ROSV,1396054
ROTB,1289441
ROTED,1411730
ROV,1028985
ROVI,1424454
ROW,85417
ROX,1311538
ROXI,1122787
ROYE,1102392
ROYL,864839
ROYT,1538822
RP,1286225
RPB,1335686
RPBC,1328003
RPDT,1125028
RPF,1170895
RPFG,1243800
RPHL,919606
RPI,1011109
RPID,913659
RPM,110621
RPMV,1077385
RPRN,918765
RPRS,76878
RPRX,897075
RPSE,1420070
RPT,842183
RPTP,1070698
RPTP,1203944
RPXC,1509432
RQI,1157842
RRA,887637
RRC,315852
RRD,29669
RRE,1168786
RREDX,1557725
RRGB,1171759
RRMS,1527622
RRPH,1329957
RRR,1389305
RRTS,1440024
RS,861884
RSAS,932064
RSCF,1103090
RSCR,776325
RSCT,769591
RSE,85388
RSE,1528558
RSFF,1106207
RSG,1060391
RSGX,1225452
RSH,96289
RSII,853697
RSKIA,8412
RSKIA,84112
RSLN,1020828
RSMI,1026595
RSMTH,1301574
RSO,1332551
RSOL,1425565
RSOO,1375554
RSOX,1473332
RSPP,1588216
RSRS,1401671
RSRV,83350
RSSS,1386301
RST,1020905
RST,1351285
RSTG,1103078
RSTI,1019361
RSTN,1123028
RSTO,863821
RSTRC,1084561
RSVB,1163542
RSVM,1296001
RSYS,873044
RT,68270
RT,790528
RTC,1018349
RTEC,1094392
RTHG,1112279
RTI,1068717
RTIX,1100441
RTK,868725
RTLX,1064060
RTN,1047122
RTOH,812355
RTRO,1015383
RTRX,1438533
RTSO,1425264
RTSX,1056904
RTTE,1419559
RTU,1265419
RTWI,915781
RUBD,1169138
RUBM,85684
RUBO,1082423
RUBR,799875
RUE,1471458
RUM,98544
RUNI,1003429
RUREC,792487
RUREC,906326
RUSH,1012019
RUSO,1369092
RUTH,1324272
RUTX,1320092
RVAAX,1496268
RVBD,1357326
RVDM,1402357
RVEE,822076
RVEN,1487782
RVFD,934650
RVFT,1307901
RVHL,899647
RVI,874444
RVM,1404592
RVNG,1332052
RVNM,1058056
RVNM,1076744
RVP,946563
RVSB,1041368
RVSI,225868
RVT,804116
RVTIF,1176337
RVUE,1455206
RWAV,1023184
RWC,2186
RWDE,1067342
RWF,1294178
RWMC,742094
RWMI,1413862
RWNT,1088537
RWT,930236
RWWI,88437
RWY,893046
RX,1058083
RXBD,1405350
RXBZ,1115295
RXII,1533040
RXMD,1402945
RXN,1439288
RXPC,838879
RYAN,355622
RYBO,947011
RYCT,1344770
RYFL,1303531
RYJ,1355762
RYL,85974
RYMM,1371424
RYN,52827
RYPE,1080399
RYQG,1096296
RYSD,1451775
RYSMF,1027162
RYUN,1472601
RZRR,1333614
RZT,1057507
S,101830
S,319256
SAAS,1087934
SAAX,1515353
SABA,1070380
SABR,1490224
SACQ,1474266
SAEI,1443105
SAEX,1514732
SAF,798738
SAFC,86104
SAFE,806168
SAFM,812128
SAFS,921066
SAFT,1172052
SAFY,918964
SAGA,1386765
SAH,1043509
SAIC,1571123
SAIL,1161165
SAJA,1118037
SAL,1060219
SALDQ,893741
SALE,1475274
SALM,1050606
SALN,1084332
SAM,949870
SAMC,914478
SAMG,1549966
SAMM,1304668
SANG,913610
SANM,897723
SANM,1350970
SANP,1499275
SANW,1477246
SANZ,799097
SAPE,1008817
SAPX,1408276
SAQC,1375495
SARA,1096339
SASR,824410
SATC,889423
SATH,810029
SATS,1415404
SAUP,714284
SAVB,860519
SAVE,1498710
SAVI,1546679
SAX,1279493
SAXN,1160425
SBAC,1034054
SBAT,1102432
SBBX,1028954
SBCF,730708
SBF,205545
SBFG,767405
SBFM,914851
SBG,906237
SBGA,820067
SBGI,912752
SBH,1368458
SBI,882300
SBIB,891098
SBIG,276380
SBII,1091312
SBIO,719483
SBIT,745344
SBJX,1107699
SBKC,925464
SBL,278352
SBLK,922341
SBLK,1386716
SBLUQ,850519
SBMC,1097882
SBNC,703904
SBNK,1120427
SBNS,1121260
SBON,90057
SBP,1099958
SBRA,1492298
SBRD,1103120
SBSA,927720
SBSE,880208
SBSF,1092197
SBSI,705432
SBSQ,1046120
SBSS,1085220
SBSW,1288496
SBTB,1354174
SBTI,1110396
SBUX,829224
SBW,914035
SBY,1557255
SBYN,1106842
SC,1580608
SCA,1358164
SCAI,1022926
SCAI,1411574
SCB,894508
SCBI,1005268
SCBT,764038
SCC,314340
SCCI,830616
SCCO,1001838
SCD,1270131
SCE,92103
SCEY,1315373
SCFE,1276531
SCFS,1061692
SCG,91882
SCG,754737
SCGC,1415286
SCGQ,1512074
SCHI,1014669
SCHL,866729
SCHN,912603
SCHS,1055454
SCHW,316709
SCI,89089
SCIE,727672
SCII,95302
SCIL,1042173
SCIO,1488934
SCKT,944075
SCL,94049
SCLD,1058027
SCLG,1472277
SCLL,351532
SCLN,880771
SCLX,1120096
SCLZ,1505497
SCM,1551901
SCMF,1159427
SCMP,1365216
SCMR,1092367
SCND,87802
SCNI,217222
SCNU,1385872
SCNYB,49401
SCON,895665
SCOP,1342575
SCOR,1158172
SCOX,1102542
SCP,87864
SCPI,1009416
SCQO,1495899
SCRA,88095
SCRA,1045942
SCRH,831489
SCRI,807873
SCRI,1538217
SCRK,1366823
SCRQF,1417370
SCS,1050825
SCSC,918965
SCSG,1279756
SCSS,827187
SCST,1177702
SCT,1064122
SCTC,707606
SCTI,1366047
SCTN,1100772
SCTY,1408356
SCU,1178818
SCUC,18530
SCUR,1001916
SCVL,895447
SCX,93676
SCXN,1371474
SCY,924373
SD,1349436
SDBT,1163698
SDGL,940516
SDGU,1502774
SDNA,764843
SDNT,1508381
SDO,86521
SDOI,911649
SDON,892832
SDR,1538267
SDRG,1017290
SDRT,1083661
SDS,789388
SDT,1509228
SDTHQ,1160165
SDXC,1371011
SE,92344
SE,1373835
SEA,1231129
SEA,1328307
SEAA,1292087
SEAB,1267201
SEAC,1019671
SEAS,1564902
SEB,88121
SEBC,353386
SEBL,1006835
SECD,803112
SECT,925661
SECU,775926
SED,800286
SEEC,925524
SEED,1321851
SEFE,1321573
SEFL,1277138
SEGU,894572
SEH,77597
SEHI,896397
SEIC,350894
SEIH,1161647
SEL,857694
SELA,750813
SELR,1217027
SELR,1404280
SEM,1035688
SEM,1320414
SEMG,1489136
SEMI,818074
SEN,277158
SENEA,88948
SENO,1097136
SENR,1061688
SENR,1576197
SENS,729599
SEP,1394074
SEPR,877357
SEQU,1160544
SERC,1063939
SERG,1104671
SERO,767673
SEV,825411
SEVI,104375
SEWC,1281984
SEYE,1036292
SF,720672
SFA,87777
SFAR,922011
SFAZ,829117
SFBC,857499
SFBC,1541119
SFBD,1311926
SFBI,1094635
SFBR,1271073
SFC,1277406
SFCC,1089542
SFCF,1387673
SFD,91388
SFDA,1105309
SFDL,818677
SFDX,1378214
SFE,86115
SFEF,86759
SFEX,1494162
SFF,893486
SFFB,914789
SFFC,912567
SFFS,1064236
SFG,1079577
SFGC,751418
SFGD,727303
SFI,1095651
SFIN,833080
SFLD,1157850
SFLK,847555
SFLY,1125920
SFM,1575515
SFMI,1464830
SFN,914536
SFN,914539
SFNC,90498
SFNCP,1040461
SFNS,1261436
SFNT,850313
SFP,878280
SFPI,1508262
SFRF,1059040
SFRX,1106213
SFSF,1402305
SFSH,1171596
SFST,1090009
SFSW,745614
SFTV,1080398
SFXC,773937
SFXE,1553588
SFY,351817
SGA,886136
SGAL,1111695
SGAS,1326364
SGB,315849
SGBI,1104280
SGC,95574
SGCA,737455
SGDD,1106836
SGDE,791450
SGDM,1301557
SGEN,1060736
SGF,864415
SGGH,38984
SGGV,1175416
SGHL,864890
SGHT,1133598
SGI,802301
SGK,719164
SGL,880943
SGLA,1433551
SGLS,1135194
SGM,1454389
SGMA,915358
SGMD,919175
SGMG,891389
SGMO,1001233
SGMS,750004
SGN,810365
SGNC,926287
SGNT,1058425
SGNT,1369786
SGRP,1004989
SGTI,1295079
SGTL,1043639
SGU,1002590
SGXP,1125603
SGY,904080
SGYI,1249869
SGYP,1347613
SGZI,1145761
SHA,1326710
SHAW,914024
SHBI,1035092
SHBK,1045690
SHEA,1343101
SHEN,354963
SHF,1038368
SHFL,718789
SHIP,1448397
SHIR,1081047
SHLD,1310067
SHLL,935066
SHLM,87565
SHLO,904979
SHMT,1085254
SHNL,1369774
SHO,1295810
SHOE,1051009
SHOO,913241
SHOP,89925
SHOP,1108482
SHOR,1388133
SHOS,1548309
SHPGY,936402
SHPI,790228
SHPN,1325279
SHPR,1143238
SHRN,1125903
SHRN,1340838
SHRP,811696
SHRW,1384034
SHS,865754
SHSH,1126703
SHU,906933
SHW,89800
SHZ,790024
SIAF,1488419
SIAL,90185
SIB,1042801
SIBC,1513971
SIBE,1099728
SIBN,1301299
SIDY,350644
SIE,754009
SIEB,65596
SIF,90168
SIFI,1292580
SIFI,1500213
SIG,832988
SIGA,1010086
SIGI,230557
SIGM,790715
SIHI,1406574
SII,721083
SIII,53320
SILI,90283
SILV,1058307
SILW,922932
SIMC,764039
SIMG,1003214
SIMH,1501972
SINA,1094005
SINO,1422892
SINT,1143363
SINX,764667
SIPX,1007800
SIR,1181232
SIR,1537667
SIRC,851199
SIRF,1163943
SIRG,1076966
SIRI,908937
SIRO,1014507
SIRT,1388775
SISI,719582
SITG,1117258
SITN,812551
SITO,1157817
SIVB,719739
SIXX,832407
SIZ,805419
SJCK,1107206
SJEL,1376980
SJI,91928
SJM,91419
SJOE,1015856
SJQU,1368883
SJT,319655
SJW,766829
SKAX,1438945
SKBO,1072685
SKBW,1081172
SKCO,89041
SKE,1089697
SKER,1512693
SKFB,723924
SKFT,1285543
SKGP,1414295
SKH,1351051
SKII,1327364
SKIL,940181
SKKY,1546853
SKLN,1446159
SKML,926229
SKNN,1300744
SKO,878314
SKP,1013609
SKPI,1183276
SKPN,1354027
SKRV,1286992
SKRY,1362703
SKS,812900
SKT,899715
SKUL,1423542
SKVI,1085277
SKVY,1030708
SKX,1065837
SKY,90896
SKYC,1061354
SKYF,855876
SKYH,1332445
SKYI,1095751
SKYL,916271
SKYN,1051066
SKYT,756502
SKYU,1097900
SKYW,793733
SLA,908785
SLAB,1038074
SLB,87347
SLBA,1355607
SLCA,1524741
SLCM,723928
SLDE,904350
SLFI,811671
SLG,1040971
SLGD,8800
SLGD,88000
SLGI,1098875
SLGLF,731727
SLGN,849869
SLGR,1285894
SLGT,1084226
SLGX,1438882
SLH,1324245
SLI,89270
SLIF,749753
SLIO,1501845
SLLI,1073090
SLLR,1132590
SLM,1032033
SLMU,1274211
SLND,1371659
SLNK,894268
SLNN,1528098
SLNT,86346
SLNX,1165006
SLOT,1528749
SLP,1023459
SLPC,1547355
SLPH,1096560
SLPW,1068618
SLR,835541
SLRC,1418076
SLRE,1058322
SLRK,1357231
SLRXF,1159019
SLRY,1105360
SLS,1121785
SLS,1392577
SLTA,1348610
SLTC,1090908
SLTM,1171298
SLTN,894049
SLVH,1434994
SLVM,1385329
SLVN,912766
SLWF,880584
SLXA,913275
SLXP,1009356
SM,893538
SMA,1292055
SMAL,353203
SMAN,853971
SMAV,104410
SMBC,916907
SMCG,1358656
SMCI,1375365
SMD,923601
SMDI,1053691
SMDI,1103777
SMED,898770
SMEG,1135263
SMF,875751
SMF,1513970
SMG,825542
SMGI,1426506
SMGY,1086082
SMHG,1071341
SMHQ,1495900
SMID,924719
SMIT,922612
SMKY,1370544
SMKZ,1367617
SMLP,1549922
SMM,1534293
SMMF,811808
SMMM,1300414
SMMX,1095330
SMNG,1490381
SMNS,1078259
SMOD,1326973
SMP,93389
SMPL,1412109
SMRA,1094243
SMRL,846775
SMRT,884940
SMSA,1439746
SMSC,93384
SMSI,948708
SMSN,1116198
SMT,915773
SMTB,747345
SMTC,88941
SMTIC,26987
SMTL,934550
SMTP,1506439
SMTR,1057293
SMTS,704328
SMTX,1108320
SMVD,1089525
SMXC,941914
SMXI,1452476
SMXT,1089499
SMYD,1342936
SN,1528837
SNA,91440
SNAK,944508
SNBC,1017793
SNBI,1332626
SNBT,1293314
SNC,1017906
SNCB,1171017
SNCI,1105982
SNCR,1131554
SNDK,1000180
SNDS,753899
SNDV,1071620
SNDZ,1140382
SNEC,1516805
SNEN,1107563
SNET,825517
SNEY,1261487
SNF,818105
SNFCA,318673
SNFV,1421907
SNGX,812796
SNH,1075415
SNHI,1140414
SNHY,1024795
SNI,1430602
SNIC,916235
SNKI,95779
SNMA,1308930
SNMD,1088005
SNMX,1123979
SNNY,1571398
SNOH,1388311
SNOW,1587755
SNPK,1470915
SNPS,883241
SNPY,1417664
SNR,95366
SNRN,1101661
SNRR,1016577
SNRV,1066551
SNRY,1421665
SNS,93859
SNSG,1077638
SNSTA,91741
SNT,1035354
SNTA,1157601
SNTKY,789944
SNTO,4317
SNTS,1172480
SNUS,949858
SNV,18349
SNVH,1316826
SNWL,1093885
SNWV,1417663
SNX,1177394
SNYD,1119809
SO,92122
SOA,1043382
SOAP,1094895
SOBGF,1049576
SOBI,934860
SOC,1345715
SOCB,1083689
SOCG,92108
SOCR,87086
SODI,91668
SOEN,1307873
SOFO,1029744
SOFT,354260
SOHL,1326250
SOHU,1104188
SOIGF,1227282
SOKF,1355835
SOL,912088
SOLD,1298978
SOLM,1240722
SOLN,1113513
SOMC,703699
SOMD,836809
SOMH,1189396
SOMX,1339455
SON,91767
SONA,1325670
SONC,868611
SONE,1063254
SONO,1055355
SONS,1105472
SONX,723312
SOON,861370
SOOP,1533615
SOPO,1314363
SOPW,1210618
SOR,91847
SORC,943605
SORT,913600
SOS,933452
SOST,1510130
SOSV,1101423
SOTK,806172
SOTR,92081
SOUL,1515115
SOUP,1475273
SOUT,1346405
SOV,92545
SOV,811830
SOYL,1031896
SOYO,1108955
SP,1123333
SPA,92679
SPAG,1426530
SPAI,93003
SPAN,718924
SPAR,743238
SPB,1487730
SPBC,1493182
SPBU,1103577
SPCBF,1291855
SPCC,830318
SPCH,892907
SPCK,1104891
SPCN,1489039
SPCO,813747
SPDE,1002520
SPDV,1031833
SPE,355933
SPE,897802
SPEC,92769
SPEM,1158419
SPEX,12239
SPF,878560
SPG,1063761
SPGLQ,276641
SPGR,1091539
SPH,1005210
SPHS,1563855
SPIR,731657
SPKL,1367722
SPLK,1353283
SPLM,1357642
SPLN,945688
SPLS,791519
SPMD,1367396
SPN,886835
SPNC,789132
SPND,867038
SPNG,1201251
SPNHU,1452857
SPNT,1017535
SPOM,716778
SPOP,1034992
SPOR,892653
SPOT,1037388
SPPI,831547
SPPR,919640
SPPR,929545
SPR,102754
SPR,1364885
SPRA,1108064
SPRI,771249
SPRS,747540
SPRT,1104855
SPSC,1092699
SPSC,1229195
SPSI,1312547
SPSS,869570
SPSX,1271193
SPTM,319013
SPTN,877422
SPU,1066923
SPW,88205
SPWP,1086474
SPWR,867773
SPWX,1111345
SPXP,1420985
SPYE,1310291
SPYP,1353386
SPZA,1565248
SPZR,890821
SQAA,95301
SQF,862813
SQI,1082526
SQNM,1076481
SQUM,1123606
SR,93456
SRAM,817516
SRBL,1393403
SRBR,1443388
SRC,1308606
SRCE,34782
SRCH,1083087
SRCI,1318196
SRCK,884782
SRCL,861878
SRCN,1368505
SRCO,318299
SRCP,936931
SRCX,1103645
SRDP,1364139
SRDX,924717
SRE,1032208
SREA,1090062
SREV,1310114
SRF,1526629
SRGG,854099
SRGG,1053648
SRGL,1070289
SRGU,1390707
SRGZ,1401835
SRI,1043337
SRII,884321
SRKS,1106643
SRLM,1346685
SRLP,1525287
SRLSQ,1156295
SRMC,100625
SRN,946453
SRNA,1073967
SRNA,1482541
SRNE,850261
SRNW,1321517
SRO,1231160
SRP,741508
SRPT,873303
SRQ,1179126
SRR,94887
SRRE,1083490
SRRY,1288195
SRSL,1016470
SRT,1031029
SRTI,907152
SRUI,1425897
SRV,1400897
SRVS,1409432
SRVV,1310488
SRVY,1108906
SRWY,1378866
SRX,906192
SRYB,1229146
SRYP,784932
SRZ,1011064
SSAG,1205431
SSBX,1362719
SSCC,94610
SSCC,919226
SSCI,729588
SSCR,1473287
SSCT,92284
SSD,920371
SSE,1137046
SSEY,1341315
SSFC,1014964
SSFN,1023860
SSGI,1468639
SSH,1506492
SSHZ,312258
SSI,6885
SSI,1072048
SSIE,1407268
SSKY,1381341
SSN,1404079
SSNB,1137149
SSNC,1011661
SSNC,1402436
SSNI,1180079
SSNS,1061027
SSOU,1093928
SSP,832428
SSPX,1078717
SSRC,1380024
SSRF,1163968
SSRV,1005698
SSS,944314
SSSI,1100131
SSTA,1412339
SSTI,855906
SSTK,1549346
SSTP,1455674
SSTR,1003390
SSTY,736314
SSUG,94185
SSVC,851943
SSVE,1401475
SSVG,1044391
SSVM,95572
SSWC,1307989
SSWM,789887
SSY,96793
SSYS,915735
ST,93444
ST,1477294
STAA,718937
STAF,1499717
STAG,1479094
STAK,866830
STAN,1020999
STAN,1059262
STAR,883670
STAR,1391672
STAT,882365
STAY,1581164
STB,723458
STBA,719220
STBI,1166362
STBK,1358697
STBR,1382231
STBZ,1497275
STC,94344
STCA,319008
STCC,1390662
STCK,1574815
STCR,906473
STDE,205921
STDR,1158694
STE,815065
STEC,1102741
STEI,878522
STEK,934851
STEL,867347
STEM,883975
STEN,350557
STEV,1439813
STFA,836435
STFC,874977
STFR,897941
STG,1093546
STGN,1108674
STHK,875762
STI,750556
STIE,1487347
STIV,810270
STIY,1306944
STIZ,708250
STJ,203077
STJC,758256
STJO,1177135
STK,94673
STK,1471420
STKL,351834
STKP,1017156
STKR,94538
STKS,1399520
STL,93451
STLD,1022671
STLOF,1135443
STLW,1111721
STLY,797465
STML,1264587
STMP,1082923
STN,898660
STND,1111872
STND,1492915
STNL,1206527
STNR,1018946
STON,1286131
STOR,1075658
STOY,1286690
STPC,1403997
STPR,1081091
STQN,847942
STR,751652
STRA,1013934
STRC,1014041
STRD,73822
STRI,1473597
STRL,874238
STRM,1008586
STRN,728331
STRP,1574460
STRS,885508
STRT,933034
STRZ,1043156
STRZA,1507934
STS,350846
STSA,891106
STSC,1368761
STSF,1082696
STSI,776008
STST,26537
STT,93751
STTC,51387
STTH,1277998
STTX,771790
STU,893955
STUA,1073508
STVI,1355839
STVS,1473334
STW,93319
STWA,1103795
STWD,1465128
STWG,1338629
STWS,1357838
STX,1137789
STXN,812703
STXS,1289340
STXX,1288946
STZ,16918
SUAI,1297568
SUBI,713975
SUBK,754673
SUBO,1045993
SUCN,1144392
SUFH,1356505
SUFI,1060770
SUG,203248
SUGO,1427644
SUI,912593
SUIP,1394130
SUME,1396633
SUMM,856223
SUMR,1314772
SUMT,1269132
SUMU,1104332
SUMX,62262
SUN,95304
SUNB,1072695
SUNH,904978
SUNI,810370
SUNN,1160513
SUNO,1076784
SUNS,1508171
SUNW,709519
SUP,95552
SUPG,919722
SUPN,1356576
SUPX,730000
SUQU,1029405
SUR,1044566
SURE,1121309
SURG,836429
SURP,1452176
SURW,943117
SUSP,1552275
SUSQ,700863
SUSS,1361709
SUTU,937814
SUWN,806592
SVAD,885534
SVBC,1035372
SVBF,1011698
SVBI,868271
SVBR,1031093
SVC,94328
SVCF,1225078
SVCX,1092753
SVECF,919173
SVEN,1496383
SVFC,1125280
SVGI,1115975
SVIN,1039213
SVLF,1033032
SVLT,1547716
SVM,1052045
SVMT,64647
SVNR,794929
SVNT,722104
SVNX,1097641
SVOX,1326299
SVR,1169264
SVR,1172638
SVSE,1216964
SVSN,1099814
SVSO,1096187
SVSSF,947156
SVT,89140
SVTLE,1101046
SVU,95521
SVVC,1495584
SVVS,1058444
SVXP,1019852
SVYR,1113190
SWAT,1216199
SWAY,1579471
SWBD,1085223
SWBT,1027258
SWC,931948
SWCAU,1514682
SWCB,1275873
SWCC,1170848
SWDE,1387998
SWDZ,1473637
SWEB,1054097
SWFT,863557
SWFT,1492691
SWGP,1301874
SWHC,1092796
SWHI,102588
SWHN,1437395
SWI,1428669
SWIM,1067606
SWK,93556
SWKS,4127
SWM,1000623
SWME,318245
SWN,7332
SWRG,1137047
SWRI,1132887
SWRL,1355304
SWS,878520
SWSH,1504747
SWSI,1323715
SWTR,1435163
SWTS,1338067
SWTX,813619
SWVI,1497046
SWW,943820
SWWC,92472
SWWI,864264
SWX,92416
SWY,86144
SWYC,1128723
SWZ,813623
SXC,1514705
SXCI,1363851
SXCP,1555538
SXE,1360555
SXE,1547638
SXI,310354
SXL,1161154
SXT,310142
SYA,1403385
SYBF,1123425
SYBR,870228
SYBS,768262
SYBT,835324
SYCI,1107604
SYD,1121302
SYEV,1056757
SYFS,1044434
SYGR,895565
SYI,878903
SYK,310764
SYKE,1010612
SYLN,861291
SYMBA,912086
SYMC,849399
SYMM,82628
SYMX,1375063
SYNA,817720
SYNC,1020716
SYNC,1408278
SYNF,1174258
SYNF,1263766
SYNL,95953
SYNM,1029023
SYNO,780127
SYNP,1027362
SYNT,1040426
SYNW,1437750
SYNX,823130
SYPR,864240
SYRG,1413507
SYS,96057
SYSC,1132034
SYSN,1286603
SYTE,1096934
SYVC,1030839
SYX,945114
SYXI,945699
SYY,96021
SYYC,1309141
SZ,870760
SZB,925963
SZC,1506488
SZF,917492
SZH,86940
SZMD,1156867
SZYM,1311230
TA,1378453
TAAA,1393371
TACN,1448776
TACQ,1121225
TACT,1017303
TADF,1077915
TAEC,1128581
TAEI,1430306
TAGG,1323143
TAGS,944948
TAGS,1471824
TAI,99197
TAIT,942126
TAL,1331745
TALK,948545
TALK,1373444
TALL,1011601
TALN,1047881
TALX,917524
TAM,1407161
TAM,1547063
TAMO,1374845
TAOM,1320338
TAP,24545
TAP,919482
TAQ,1374346
TARG,1009480
TARG,1398161
TARM,1387054
TAROF,906338
TARR,1038217
TASR,1069183
TAST,809248
TAT,1092289
TAX,1528930
TAXI,1000209
TAXS,811036
TAYC,1025536
TAYD,96536
TBA,913201
TBAC,869487
TBBC,1478838
TBBK,1295401
TBC,96412
TBCC,718449
TBD,1497764
TBD,1530163
TBD,1550518
TBD,1561504
TBD,1565383
TBD,1568139
TBDI,751288
TBGU,1168556
TBHS,1234383
TBI,14803
TBI,768899
TBIO,1043961
TBJK,1368960
TBL,814361
TBLC,1288750
TBLZ,1119807
TBNC,1065298
TBNK,1447051
TBOW,1485933
TBRE,1092448
TBSI,1065648
TBSI,1479920
TBTC,1090396
TBTI,726451
TBUS,853695
TBWC,1000227
TBYH,868689
TC,1415020
TCAHQ,1144835
TCAM,809246
TCAP,1379785
TCAR,777513
TCAY,1128790
TCB,814184
TCBA,1048435
TCBI,1077428
TCBK,356171
TCC,1022438
TCCC,883787
TCCO,96699
TCFC,855874
TCHL,96664
TCI,733590
TCLL,1178156
TCMI,1333291
TCNH,1077800
TCO,890319
TCOMOTCBB,1139570
